file,life_stage,adults
p_polyxenes13978760.jpg,-,1
,,
p_polyxenes13980696.jpg,L,0
,,
p_polyxenes13983785.jpg,-,1
,,
p_polyxenes13992790.jpg,-,1
,,
p_polyxenes13993991.jpg,-,1
,,
p_polyxenes13994596.jpg,-,1
,,
p_polyxenes13995261.jpg,L,0
,,
p_polyxenes13995933.jpg,L,0
,,
p_polyxenes14001962.jpg,L,0
,,
p_polyxenes14002099.jpg,-,1
,,
p_polyxenes14010198.jpg,-,1
,,
p_polyxenes14011391.jpg,-,1
,,
p_polyxenes14021535.jpg,L,0
,,
p_polyxenes14028389.jpg,-,1
,,
p_polyxenes14033768.jpg,-,1
,,
p_polyxenes14037295.jpg,E,0
,,
p_polyxenes14037491.jpg,L,0
,,
p_polyxenes14037846.jpg,L,0
,,
p_polyxenes14039260.jpg,L,0
,,
p_polyxenes140447.jpg,-,1
,,
p_polyxenes14047184.jpg,-,1
,,
p_polyxenes14049632.jpg,-,1
,,
p_polyxenes14050585.jpg,L,0
,,
p_polyxenes14051167.jpg,-,1
,,
p_polyxenes14051176.jpg,-,1
,,
p_polyxenes14051387.jpg,L,0
,,
p_polyxenes14051774.jpg,-,1
,,
p_polyxenes14052201.jpg,L,0
,,
p_polyxenes14056498.jpg,-,1
,,
p_polyxenes14058325.jpg,-,1
,,
p_polyxenes14059070.jpg,-,1
,,
p_polyxenes14061547.jpg,-,1
,,
p_polyxenes14062889.jpg,-,1
,,
p_polyxenes14069943.jpg,L,0
,,
p_polyxenes14072661.jpg,-,1
,,
p_polyxenes14074115.jpg,-,1
,,
p_polyxenes14076954.jpg,-,1
,,
p_polyxenes14087254.jpg,-,1
,,
p_polyxenes14087326.jpg,-,1
,,
p_polyxenes14087340.jpg,-,1
,,
p_polyxenes14089572.jpg,L,0
,,
p_polyxenes14104080.jpg,-,1
,,
p_polyxenes14107460.jpg,-,1
,,
p_polyxenes14109370.jpg,-,1
,,
p_polyxenes14118443.jpg,L,0
,,
p_polyxenes14118453.jpg,L,0
,,
p_polyxenes14121605.jpg,L,0
,,
p_polyxenes14121669.jpg,L,0
,,
p_polyxenes14136597.jpg,-,1
,,
p_polyxenes14143005.jpg,L,0
,,
p_polyxenes14143977.jpg,-,1
,,
p_polyxenes14147136.jpg,-,1
,,
p_polyxenes14150139.jpg,-,1
,,
p_polyxenes14156037.jpg,-,1
,,
p_polyxenes14167603.jpg,L,0
,,
p_polyxenes14168768.jpg,-,1
,,
p_polyxenes14174693.jpg,L,0
,,
p_polyxenes14178047.jpg,L,0
,,
p_polyxenes14181289.jpg,L,0
,,
p_polyxenes14183127.jpg,L,0
,,
p_polyxenes14183952.jpg,-,1
,,
p_polyxenes14185390.jpg,-,1
,,
p_polyxenes14185520.jpg,-,1
,,
p_polyxenes14185521.jpg,-,1
,,
p_polyxenes14185590.jpg,-,1
,,
p_polyxenes14207212.jpg,-,1
,,
p_polyxenes14208133.jpg,L,0
,,
p_polyxenes14211780.jpg,-,1
,,
p_polyxenes14212498.jpg,-,1
,,
p_polyxenes14216469.jpg,-,1
,,
p_polyxenes14217650.jpg,E,0
,,
p_polyxenes14220217.jpg,L,0
,,
p_polyxenes14220449.jpg,-,1
,,
p_polyxenes14221410.jpg,-,1
,,
p_polyxenes14225445.jpg,-,1
,,
p_polyxenes14226567.jpg,L,0
,,
p_polyxenes14227394.jpg,-,1
,,
p_polyxenes14227492.jpg,-,1
,,
p_polyxenes14232670.jpg,-,1
,,
p_polyxenes14235239.jpg,L,0
,,
p_polyxenes14247293.jpg,-,1
,,
p_polyxenes14258484.jpg,L,0
,,
p_polyxenes14260833.jpg,-,1
,,
p_polyxenes14263245.jpg,-,1
,,
p_polyxenes14263270.jpg,-,1
,,
p_polyxenes14265076.jpg,-,1
,,
p_polyxenes14268833.jpg,-,1
,,
p_polyxenes14271716.jpg,L,0
,,
p_polyxenes14275777.jpg,-,1
,,
p_polyxenes14276205.jpg,-,1
,,
p_polyxenes14276223.jpg,-,1
,,
p_polyxenes14276275.jpg,L,0
,,
p_polyxenes14298582.jpg,-,1
,,
p_polyxenes14317594.jpg,-,1
,,
p_polyxenes14320588.jpg,L,0
,,
p_polyxenes14326353.jpg,L,0
,,
p_polyxenes14332020.jpg,-,1
,,
p_polyxenes14334562.jpg,L,0
,,
p_polyxenes14334601.jpg,L,0
,,
p_polyxenes14334620.jpg,L,0
,,
p_polyxenes14334687.jpg,L,0
,,
p_polyxenes14343436.jpg,-,1
,,
p_polyxenes14344582.jpg,-,1
,,
p_polyxenes14344825.jpg,L,0
,,
p_polyxenes14349249.jpg,-,1
,,
p_polyxenes14350055.jpg,-,1
,,
p_polyxenes14350059.jpg,-,1
,,
p_polyxenes14357260.jpg,-,1
,,
p_polyxenes14357545.jpg,L,0
,,
p_polyxenes14358929.jpg,-,1
,,
p_polyxenes14364568.jpg,L,0
,,
p_polyxenes14367058.jpg,L,0
,,
p_polyxenes14367446.jpg,L,0
,,
p_polyxenes14368215.jpg,L,0
,,
p_polyxenes14379163.jpg,L,0
,,
p_polyxenes14380338.jpg,-,1
,,
p_polyxenes14382373.jpg,L,0
,,
p_polyxenes14386282.jpg,L,0
,,
p_polyxenes14387462.jpg,L,0
,,
p_polyxenes14389896.jpg,L,0
,,
p_polyxenes14391418.jpg,L,0
,,
p_polyxenes14394195.jpg,-,1
,,
p_polyxenes14398864.jpg,-,1
,,
p_polyxenes14400971.jpg,L,0
,,
p_polyxenes14412246.jpg,-,1
,,
p_polyxenes14412807.jpg,-,1
,,
p_polyxenes14413414.jpg,L,0
,,
p_polyxenes14417215.jpg,-,1
,,
p_polyxenes14418274.jpg,L,0
,,
p_polyxenes14418429.jpg,L,0
,,
p_polyxenes14420220.jpg,-,1
,,
p_polyxenes14420346.jpg,-,1
,,
p_polyxenes14420766.jpg,-,1
,,
p_polyxenes14422409.jpg,-,1
,,
p_polyxenes14424156.jpg,-,1
,,
p_polyxenes14424944.jpg,-,1
,,
p_polyxenes14425609.jpg,-,1
,,
p_polyxenes14432894.jpg,-,1
,,
p_polyxenes14435169.jpg,-,1
,,
p_polyxenes144356.jpg,L,0
,,
p_polyxenes14441255.jpg,-,1
,,
p_polyxenes14446314.jpg,L,0
,,
p_polyxenes14451219.jpg,L,0
,,
p_polyxenes14454284.jpg,L,0
,,
p_polyxenes14460679.jpg,P,0
,,
p_polyxenes14465938.jpg,-,1
,,
p_polyxenes14481194.jpg,P,0
,,
p_polyxenes14483916.jpg,-,1
,,
p_polyxenes14485955.jpg,-,1
,,
p_polyxenes14494764.jpg,-,1
,,
p_polyxenes14496376.jpg,-,1
,,
p_polyxenes14499952.jpg,L,0
,,
p_polyxenes1450584.jpg,-,1
,,
p_polyxenes14516503.jpg,L,0
,,
p_polyxenes14527009.jpg,L,0
,,
p_polyxenes14527722.jpg,-,1
,,
p_polyxenes14528753.jpg,-,1
,,
p_polyxenes14532390.jpg,-,1
,,
p_polyxenes14538788.jpg,-,1
,,
p_polyxenes14540575.jpg,L,0
,,
p_polyxenes14540602.jpg,L,0
,,
p_polyxenes14541665.jpg,-,1
,,
p_polyxenes14551721.jpg,L,0
,,
p_polyxenes14553243.jpg,-,1
,,
p_polyxenes14553736.jpg,-,1
,,
p_polyxenes14553910.jpg,-,1
,,
p_polyxenes14559212.jpg,-,1
,,
p_polyxenes14571907.jpg,L,0
,,
p_polyxenes14574683.jpg,L,0
,,
p_polyxenes14574964.jpg,P,0
,,
p_polyxenes14578316.jpg,L,0
,,
p_polyxenes14580099.jpg,L,0
,,
p_polyxenes14592141.jpg,L,0
,,
p_polyxenes14602706.jpg,-,1
,,
p_polyxenes146054.jpg,L,0
,,
p_polyxenes14613362.jpg,L,0
,,
p_polyxenes14613459.jpg,-,1
,,
p_polyxenes14624249.jpg,-,1
,,
p_polyxenes14627140.jpg,L,0
,,
p_polyxenes14639506.jpg,-,1
,,
p_polyxenes14639620.jpg,-,1
,,
