file,life_stage,adults
p_interrogationis10026755.jpg,-,1
p_interrogationis10033975.jpg,-,1
p_interrogationis101709.jpg,-,1
p_interrogationis102215.jpg,-,1
p_interrogationis10257578.jpg,-,1
p_interrogationis10272451.jpg,-,1
p_interrogationis10284241.jpg,-,1
p_interrogationis10352241.jpg,L,0
p_interrogationis10383243.jpg,-,1
p_interrogationis10467971.jpg,-,1
p_interrogationis10512465.jpg,-,1
p_interrogationis10533326.jpg,-,1
p_interrogationis10593694.jpg,-,1
p_interrogationis10630592.jpg,-,1
p_interrogationis10659419.jpg,-,1
p_interrogationis10668749.jpg,-,1
p_interrogationis10668754.jpg,-,1
p_interrogationis10687834.jpg,-,1
p_interrogationis10716503.jpg,-,1
p_interrogationis10729003.jpg,-,1
p_interrogationis10744871.jpg,-,1
p_interrogationis10820225.jpg,-,1
p_interrogationis10832102.jpg,-,1
p_interrogationis1089489.jpg,L,0
p_interrogationis10974746.jpg,-,1
p_interrogationis1107118.jpg,-,1
p_interrogationis11187886.jpg,-,1
p_interrogationis11291426.jpg,-,1
p_interrogationis1144277.jpg,-,1
p_interrogationis11648804.jpg,-,1
p_interrogationis11949795.jpg,-,1
p_interrogationis11955924.jpg,-,1
p_interrogationis12294033.jpg,-,1
p_interrogationis12329520.jpg,-,1
p_interrogationis12379340.jpg,-,1
p_interrogationis12413633.jpg,-,1
p_interrogationis1258993.jpg,-,1
p_interrogationis12662992.jpg,-,1
p_interrogationis12685117.jpg,-,1
p_interrogationis12754162.jpg,-,1
p_interrogationis12767342.jpg,-,1
p_interrogationis12831868.jpg,-,1
p_interrogationis12834060.jpg,-,1
p_interrogationis12915819.jpg,-,1
p_interrogationis12970563.jpg,-,1
p_interrogationis12980622.jpg,L,0
p_interrogationis12989082.jpg,-,1
p_interrogationis13014114.jpg,-,1
p_interrogationis13021971.jpg,-,1
p_interrogationis13045987.jpg,-,1
p_interrogationis13077347.jpg,-,1
p_interrogationis13085243.jpg,-,1
p_interrogationis13113515.jpg,-,1
p_interrogationis13181586.jpg,-,1
p_interrogationis13233335.jpg,-,1
p_interrogationis13247827.jpg,-,1
p_interrogationis13270553.jpg,-,1
p_interrogationis13285748.jpg,-,1
p_interrogationis13315597.jpg,-,1
p_interrogationis13365898.jpg,-,1
p_interrogationis13379329.jpg,-,1
p_interrogationis13380227.jpg,-,1
p_interrogationis13397539.jpg,-,1
p_interrogationis134382.jpg,-,1
p_interrogationis13455233.jpg,-,1
p_interrogationis13462514.jpg,-,1
p_interrogationis13463042.jpg,-,1
p_interrogationis13497299.jpg,-,1
p_interrogationis13511495.jpg,-,1
p_interrogationis13523229.jpg,-,1
p_interrogationis13526913.jpg,-,1
p_interrogationis13567551.jpg,-,1
p_interrogationis1359255.jpg,-,1
p_interrogationis13612006.jpg,-,1
p_interrogationis13643938.jpg,-,1
p_interrogationis13647104.jpg,-,1
p_interrogationis13651830.jpg,-,1
p_interrogationis13653742.jpg,-,1
p_interrogationis13735927.jpg,-,1
p_interrogationis13737459.jpg,-,1
p_interrogationis13750791.jpg,-,1
p_interrogationis13754938.jpg,-,1
p_interrogationis13756523.jpg,-,1
p_interrogationis13760054.jpg,-,1
p_interrogationis13790705.jpg,-,1
p_interrogationis13791303.jpg,-,1
p_interrogationis13807599.jpg,-,1
p_interrogationis13849066.jpg,-,1
p_interrogationis13850014.jpg,-,1
p_interrogationis13864841.jpg,-,1
p_interrogationis13877285.jpg,-,1
p_interrogationis13877982.jpg,-,1
p_interrogationis13891230.jpg,-,1
p_interrogationis13898034.jpg,-,1
p_interrogationis13919975.jpg,-,1
p_interrogationis13926001.jpg,-,1
p_interrogationis13931314.jpg,-,1
p_interrogationis13967534.jpg,-,1
p_interrogationis13983408.jpg,-,1
p_interrogationis13992479.jpg,-,1
p_interrogationis13992488.jpg,-,1
p_interrogationis14010196.jpg,-,1
p_interrogationis14061510.jpg,-,1
p_interrogationis14064477.jpg,-,1
p_interrogationis14093079.jpg,-,1
p_interrogationis14103010.jpg,-,1
p_interrogationis14106534.jpg,-,1
p_interrogationis14116429.jpg,-,1
p_interrogationis14116970.jpg,-,1
p_interrogationis14124439.jpg,-,1
p_interrogationis14138888.jpg,-,1
p_interrogationis14140625.jpg,-,1
p_interrogationis14150452.jpg,-,1
p_interrogationis14150639.jpg,-,1
p_interrogationis14155634.jpg,-,1
p_interrogationis14156464.jpg,-,1
p_interrogationis141802.jpg,-,1
p_interrogationis14200950.jpg,-,1
p_interrogationis14241179.jpg,-,1
p_interrogationis14267139.jpg,-,1
p_interrogationis14268420.jpg,-,1
p_interrogationis14269244.jpg,-,1
p_interrogationis14276204.jpg,-,1
p_interrogationis14303436.jpg,-,1
p_interrogationis14312418.jpg,-,1
p_interrogationis14320591.jpg,-,1
p_interrogationis14323961.jpg,-,1
p_interrogationis14325349.jpg,-,1
p_interrogationis14325506.jpg,-,1
p_interrogationis14352362.jpg,-,1
p_interrogationis14353731.jpg,-,1
p_interrogationis14357081.jpg,-,1
p_interrogationis14358812.jpg,-,1
p_interrogationis14366081.jpg,-,1
p_interrogationis14388708.jpg,-,1
p_interrogationis14393667.jpg,-,1
p_interrogationis14393805.jpg,-,1
p_interrogationis14412793.jpg,L,0
p_interrogationis14423953.jpg,-,1
p_interrogationis14425733.jpg,-,1
p_interrogationis14435364.jpg,-,1
p_interrogationis14446557.jpg,-,1
p_interrogationis14447555.jpg,L,0
p_interrogationis14454741.jpg,-,1
p_interrogationis14456170.jpg,-,1
p_interrogationis14462516.jpg,-,1
p_interrogationis14475633.jpg,L,0
p_interrogationis14501528.jpg,-,1
p_interrogationis14502139.jpg,-,1
p_interrogationis14520676.jpg,-,1
p_interrogationis14528782.jpg,-,1
p_interrogationis14531540.jpg,-,1
p_interrogationis14531579.jpg,-,1
p_interrogationis145364.jpg,-,1
p_interrogationis14553923.jpg,-,1
p_interrogationis14555852.jpg,-,1
p_interrogationis14558728.jpg,-,1
p_interrogationis14562702.jpg,-,1
p_interrogationis14585964.jpg,-,1
p_interrogationis14606233.jpg,-,1
p_interrogationis14608771.jpg,-,1
p_interrogationis14650903.jpg,L,0
p_interrogationis14650991.jpg,L,0
p_interrogationis14655537.jpg,-,1
p_interrogationis14660712.jpg,-,1
p_interrogationis14665303.jpg,-,1
p_interrogationis14665981.jpg,-,1
p_interrogationis14674594.jpg,-,1
p_interrogationis14701504.jpg,-,1
p_interrogationis14701951.jpg,-,1
p_interrogationis14702173.jpg,-,1
p_interrogationis14716847.jpg,-,1
p_interrogationis14729319.jpg,-,1
p_interrogationis14740791.jpg,L,0
p_interrogationis14759627.jpg,-,1
p_interrogationis14765003.jpg,-,1
p_interrogationis14784884.jpg,-,1
p_interrogationis14790900.jpg,-,1
p_interrogationis14794406.jpg,-,1
p_interrogationis14807373.jpg,-,1
p_interrogationis14815862.jpg,-,1
p_interrogationis1489041.jpg,-,1
p_interrogationis14894700.jpg,-,1
