file,life_stage,adults
j_coenia10001865.jpg,-,1
j_coenia10003800.jpg,-,1
j_coenia10005.jpg,-,1
j_coenia10007248.jpg,L,0
j_coenia10007249.jpg,-,1
j_coenia10007977.jpg,-,1
j_coenia10008101.jpg,-,1
j_coenia10009310.jpg,-,1
j_coenia10012336.jpg,-,1
j_coenia10019785.jpg,-,1
j_coenia10035835.jpg,-,1
j_coenia10036949.jpg,-,1
j_coenia10048412.jpg,-,1
j_coenia10054338.jpg,-,1
j_coenia10062335.jpg,-,1
j_coenia10068313.jpg,-,1
j_coenia10072368.jpg,-,1
j_coenia10074925.jpg,-,1
j_coenia10078150.jpg,-,1
j_coenia10083105.jpg,-,1
j_coenia10083106.jpg,-,1
j_coenia10083108.jpg,-,1
j_coenia10083154.jpg,-,1
j_coenia10083159.jpg,-,1
j_coenia10087092.jpg,-,1
j_coenia10088790.jpg,-,1
j_coenia10091702.jpg,-,1
j_coenia10092866.jpg,-,1
j_coenia10093162.jpg,-,1
j_coenia10108773.jpg,-,1
j_coenia10111021.jpg,-,1
j_coenia10111721.jpg,-,1
j_coenia10114105.jpg,-,1
j_coenia10114776.jpg,-,1
j_coenia10123259.jpg,-,1
j_coenia10123260.jpg,-,1
j_coenia10124017.jpg,-,1
j_coenia10126299.jpg,-,1
j_coenia10128482.jpg,-,1
j_coenia10135226.jpg,-,1
j_coenia10138884.jpg,-,1
j_coenia10139520.jpg,-,1
j_coenia10139647.jpg,-,1
j_coenia10149036.jpg,-,1
j_coenia101530.jpg,-,1
j_coenia10155030.jpg,-,1
j_coenia10157926.jpg,-,1
j_coenia10158746.jpg,-,1
j_coenia101588.jpg,-,1
j_coenia10161886.jpg,-,1
j_coenia10166884.jpg,-,1
j_coenia10188465.jpg,-,1
j_coenia10188788.jpg,-,1
j_coenia10189204.jpg,-,1
j_coenia10193099.jpg,-,1
j_coenia1020085.jpg,-,1
j_coenia1020368.jpg,-,1
j_coenia10207962.jpg,-,1
j_coenia10209954.jpg,-,1
j_coenia10212791.jpg,-,1
j_coenia102149.jpg,-,1
j_coenia10216273.jpg,-,1
j_coenia1021874.jpg,-,1
j_coenia10218764.jpg,-,1
j_coenia10221721.jpg,-,1
j_coenia10224231.jpg,-,1
j_coenia10226460.jpg,-,1
j_coenia10226724.jpg,-,1
j_coenia10226725.jpg,-,1
j_coenia10226726.jpg,L,0
j_coenia10226727.jpg,-,1
j_coenia1023624.jpg,-,1
j_coenia1023749.jpg,-,1
j_coenia1024995.jpg,-,1
j_coenia10251837.jpg,-,1
j_coenia10253327.jpg,-,1
j_coenia1025352.jpg,-,1
j_coenia10255173.jpg,-,1
j_coenia10255385.jpg,-,1
j_coenia10255573.jpg,-,1
j_coenia10257747.jpg,-,1
j_coenia10263858.jpg,-,1
j_coenia10266493.jpg,-,1
j_coenia10266575.jpg,-,1
j_coenia10272694.jpg,-,1
j_coenia10272880.jpg,-,1
j_coenia1027796.jpg,-,1
j_coenia1028127.jpg,-,1
j_coenia1028331.jpg,-,1
j_coenia10284231.jpg,-,1
j_coenia10284249.jpg,-,1
j_coenia10285665.jpg,-,1
j_coenia10286846.jpg,-,1
j_coenia1028941.jpg,-,1
j_coenia1029394.jpg,-,1
j_coenia1029395.jpg,-,1
j_coenia10296492.jpg,-,1
j_coenia1030587.jpg,-,1
j_coenia10308021.jpg,-,1
j_coenia103090.jpg,-,1
j_coenia10310680.jpg,L,0
j_coenia10329165.jpg,-,1
j_coenia10336647.jpg,-,1
j_coenia10353716.jpg,-,1
j_coenia1035385.jpg,-,1
j_coenia10357547.jpg,-,1
j_coenia103583.jpg,-,1
j_coenia10359635.jpg,-,1
j_coenia10362287.jpg,-,1
j_coenia10362288.jpg,-,1
j_coenia10362289.jpg,-,1
j_coenia10362290.jpg,-,1
j_coenia10362291.jpg,-,1
j_coenia10362292.jpg,-,1
j_coenia10362293.jpg,-,1
j_coenia10366949.jpg,-,1
j_coenia10368439.jpg,-,1
j_coenia10375496.jpg,-,1
j_coenia1037608.jpg,-,1
j_coenia10379304.jpg,-,1
j_coenia1037992.jpg,-,1
j_coenia10384834.jpg,-,1
j_coenia10385210.jpg,-,1
j_coenia1039128.jpg,-,1
j_coenia10401508.jpg,L,0
j_coenia10405749.jpg,-,1
j_coenia10405766.jpg,-,1
j_coenia10413400.jpg,-,1
j_coenia10413623.jpg,-,1
j_coenia10416153.jpg,-,1
j_coenia10418356.jpg,-,1
j_coenia1042149.jpg,-,1
j_coenia10424103.jpg,-,1
j_coenia104244.jpg,-,1
j_coenia10435782.jpg,-,1
j_coenia10435786.jpg,-,1
j_coenia10435893.jpg,-,1
j_coenia10435902.jpg,-,1
j_coenia10439260.jpg,-,1
j_coenia10441973.jpg,-,1
j_coenia10442136.jpg,-,1
j_coenia10442137.jpg,-,1
j_coenia10442301.jpg,-,1
j_coenia1044308.jpg,-,1
j_coenia1044797.jpg,-,1
j_coenia10454214.jpg,-,1
j_coenia1045486.jpg,-,1
j_coenia1046301.jpg,-,1
j_coenia10474094.jpg,-,1
j_coenia1047548.jpg,-,1
j_coenia10477377.jpg,-,1
j_coenia10479544.jpg,-,1
j_coenia10484387.jpg,-,1
j_coenia10486489.jpg,-,1
j_coenia1048830.jpg,-,1
j_coenia10488459.jpg,-,1
j_coenia10491891.jpg,-,1
j_coenia10499777.jpg,-,1
j_coenia1050054.jpg,-,1
j_coenia10509814.jpg,-,1
j_coenia1052447.jpg,-,1
j_coenia10534640.jpg,-,1
j_coenia1053909.jpg,-,1
j_coenia10542085.jpg,-,1
j_coenia10542965.jpg,-,1
j_coenia10549747.jpg,-,1
j_coenia10550076.jpg,-,1
j_coenia1055087.jpg,-,1
j_coenia1055378.jpg,L,0
j_coenia10554101.jpg,-,1
j_coenia1055537.jpg,L,0
j_coenia1055682.jpg,-,1
j_coenia10557105.jpg,-,1
j_coenia10559983.jpg,-,1
